Submission_Id,Problem Name,User_Rating,User_Name,Tags,Tags_n,Problem_Rating,,,,,
147975650,1501BNapoleon Cake,889,singhharshit1011,"['dp', 'implementation', 'sortings']","['dp', 'implementation', 'sortings']",900,,,,,
147975647,1513BAND Sequences,1084,pratham02,"['bitmasks', 'combinatorics', 'constructive algorithms', 'math']","['bitmasks', 'combinatorics', 'constructive algorithms', 'math']",1400,,,,,
147975645,"979APizza, Pizza, Pizza!!!",,KirillBalabanov,['math'],['math'],1000,,,,,
147975644,4AWatermelon,,AmirulIslamRafi,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147975643,26AAlmost Prime,885,Aaditya_99,['number theory'],['number theory'],900,,,,,
147975641,876ATrip For Meal,,anjalikolekar038,['math'],['math'],900,,,,,
147975640,1480CSearching Local Minimum,1408,YENGOYAN,"['binary search', 'interactive', 'math', 'ternary search']","['binary search', 'interactive', 'math', 'ternary search']",1700,,,,,
147975639,1562CRings,1232,itsmecaptain4700,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1500,,,,,
147975638,1561CDeep Down Below,,aggressor_,"['binary search', 'greedy', 'sortings']","['binary search', 'greedy', 'sortings']",1300,,,,,
147975637,71AWay Too Long Words,356,princevishwa,['strings'],['strings'],800,,,,,
147975636,863BKayaking,948,TLE_GrandMaster,"['brute force', 'greedy', 'sortings']","['brute force', 'greedy', 'sortings']",1500,,,,,
147975635,1569BChess Tournament,1012,mohammadatif92080,['constructive algorithms'],['constructive algorithms'],1000,,,,,
147975634,1420ACubes Sorting,1027,ShubhangiAgrawal,"['math', 'sortings']","['math', 'sortings']",900,,,,,
147975632,1354DMultiset,1478,Aoi_Hill,"['binary search', 'data structures']","['binary search', 'data structures']",1900,,,,,
147975630,158ANext Round,1118,Atom01,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
147975629,101341MLast Man Standing,1655,lcs147,[],[],,,,,,
147975628,32BBorze,360,vaidehiyadav80,"['expression parsing', 'implementation']","['expression parsing', 'implementation']",800,,,,,
147975625,4AWatermelon,,egarcia23,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147975624,1638EColorful Operations,1490,thehunterjames,"['brute force', 'data structures', 'implementation']","['brute force', 'data structures', 'implementation']",2400,,,,,
147975622,1594CMake Them Equal,924,sayemsub15,"['brute force', 'greedy', 'math', 'strings']","['brute force', 'greedy', 'math', 'strings']",1200,,,,,
147975620,116ATram,,vjudge2,['implementation'],['implementation'],800,,,,,
147975618,1503ABalance the Bits,1422,so7085490667,"['constructive algorithms', 'greedy']","['constructive algorithms', 'greedy']",1600,,,,,
147975617,1367DTask On The Board,,TrashPotato,"['constructive algorithms', 'greedy', 'implementation', 'sortings']","['constructive algorithms', 'greedy', 'implementation', 'sortings']",1800,,,,,
147975615,1468NWaste Sorting,,bkifhr8,"['greedy', 'implementation']","['greedy', 'implementation']",900,,,,,
147975613,1557CMoamen and XOR,1617,fenyman,"['bitmasks', 'combinatorics', 'dp', 'math', 'matrices']","['bitmasks', 'combinatorics', 'dp', 'math', 'matrices']",1700,,,,,
147975612,1614CDivan and bitwise operations,1226,prashant_pks,"['bitmasks', 'combinatorics', 'constructive algorithms', 'dp', 'math']","['bitmasks', 'combinatorics', 'constructive algorithms', 'dp', 'math']",1500,,,,,
147975611,1030AIn Search of an Easy Problem,,jemish_169,['implementation'],['implementation'],800,,,,,
147975609,1635DInfinite Set,2319,SuperJ6,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']","['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800,,,,,
147975608,816BKaren and Coffee,,shadyyd,"['binary search', 'data structures', 'implementation']","['binary search', 'data structures', 'implementation']",1400,,,,,
147975606,4AWatermelon,,Themba_G,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147975603,281AWord Capitalization,,manhlinh2k7,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
147975602,221ALittle Elephant and Function,,fatmaabdulfattah15,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
147975600,50ADomino piling,,simranmakhijani55,"['greedy', 'math']","['greedy', 'math']",800,,,,,
147975599,731CSocks,1066,dsadasddasda,"['dfs and similar', 'dsu', 'graphs', 'greedy']","['dfs and similar', 'dsu', 'graphs', 'greedy']",1600,,,,,
147975597,1257CDominated Subarray,,vjudge1,"['greedy', 'implementation', 'sortings', 'strings', 'two pointers']","['greedy', 'implementation', 'sortings', 'strings', 'two pointers']",1200,,,,,
147975595,615ABulbs,909,coder_bhavya,['implementation'],['implementation'],800,,,,,
147975593,416AGuess a number!,954,cholebhature,"['greedy', 'implementation', 'two pointers']","['greedy', 'implementation', 'two pointers']",1400,,,,,
147975591,236ABoy or Girl,,harsitagarwalla,"['brute force', 'implementation', 'strings']","['brute force', 'implementation', 'strings']",800,,,,,
147975590,271ABeautiful Year,,Leen_awad,['brute force'],['brute force'],800,,,,,
147975589,1509BTMT Document,1142,tle.exe,['greedy'],['greedy'],1100,,,,,
147975587,1537CChallenging Cliffs,1603,rohijulislam,"['constructive algorithms', 'greedy', 'implementation', 'math']","['constructive algorithms', 'greedy', 'implementation', 'math']",1200,,,,,
147975586,103584ANew Garden,431,Rushywood,[],[],,,,,,
147975583,469AI Wanna Be the Guy,,adityavrm777,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
147975584,1238EKeyboard Purchase,,spiderwebs,"['bitmasks', 'dp']","['bitmasks', 'dp']",2200,,,,,
147975582,734DAnton and Chess,2396,sohsoh,['implementation'],['implementation'],1700,,,,,
147975581,263ABeautiful Matrix,,YASCoder,['implementation'],['implementation'],800,,,,,
147975577,1644DCross Coloring,1581,naeem4265,"['data structures', 'implementation', 'math']","['data structures', 'implementation', 'math']",,,,,,
147975576,1337BKana and Dragon Quest game,1441,Aysan,"['greedy', 'implementation', 'math']","['greedy', 'implementation', 'math']",900,,,,,
147975575,1476AK-divisible Sum,834,Kartik020,"['binary search', 'constructive algorithms', 'greedy', 'math']","['binary search', 'constructive algorithms', 'greedy', 'math']",1000,,,,,
147975574,96AFootball,364,valak_5701,"['implementation', 'strings']","['implementation', 'strings']",900,,,,,
147975573,1517ASum of 2050,357,notauser,"['greedy', 'math']","['greedy', 'math']",800,,,,,
147975572,101341BPursuing the Happiness,1655,lcs147,[],[],,,,,,
147975570,1512CA-B Palindrome,715,Tasin_Mahmud,"['constructive algorithms', 'implementation', 'strings']","['constructive algorithms', 'implementation', 'strings']",1200,,,,,
147975568,768AOath of the Night's Watch,641,mohamedyamany055,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",900,,,,,
147975566,1632BRoof Construction,988,hello_world_1,"['bitmasks', 'constructive algorithms']","['bitmasks', 'constructive algorithms']",1000,,,,,
147975565,1592AGamer Hemose,899,viraj7403,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",800,,,,,
147975562,1634COKEA,965,utkarshanehe,['constructive algorithms'],['constructive algorithms'],1000,,,,,
147975561,1420ACubes Sorting,1027,ShubhangiAgrawal,"['math', 'sortings']","['math', 'sortings']",900,,,,,
147975560,1474BDifferent Divisors,962,Stale_Flippant,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']","['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']",1000,,,,,
147975557,227CFlying Saucer Segments,1327,Bojji,['math'],['math'],1400,,,,,
147975555,33BString Problem,1618,Mxmxlredfild,['shortest paths'],['shortest paths'],1800,,,,,
147975554,4CRegistration System,1132,shivampradhan007,"['data structures', 'hashing', 'implementation']","['data structures', 'hashing', 'implementation']",1300,,,,,
147975553,281AWord Capitalization,,manhlinh2k7,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
147975552,980CPosterized,1675,akshatj07,"['games', 'greedy']","['games', 'greedy']",1700,,,,,
147975551,1562CRings,1232,itsmecaptain4700,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1500,,,,,
147975547,4AWatermelon,,Themba_G,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147975546,837EVasya's Function,2666,ftiasch,"['binary search', 'implementation', 'math']","['binary search', 'implementation', 'math']",2100,,,,,
147975545,1614D1Divan and Kostomuksha (easy version),1683,pertifiedcobra,"['dp', 'number theory']","['dp', 'number theory']",2100,,,,,
147975544,1584CTwo Arrays,1191,chaps_1,"['greedy', 'math', 'sortings']","['greedy', 'math', 'sortings']",900,,,,,
147975543,143AHelp Vasilisa the Wise 2,398,Ocin_Purer_Razkumar,"['brute force', 'math']","['brute force', 'math']",1000,,,,,
147975541,1605CDominant Character,1340,Abdulrahman27,"['brute force', 'greedy', 'implementation', 'strings']","['brute force', 'greedy', 'implementation', 'strings']",1400,,,,,
147975539,1352BSame Parity Summands,1158,Mohd_Arbaz,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1200,,,,,
147975538,101341MLast Man Standing,1655,lcs147,[],[],,,,,,
147975537,96AFootball,364,valak_5701,"['implementation', 'strings']","['implementation', 'strings']",900,,,,,
147975534,2AWinner,855,smdhakula5,"['hashing', 'implementation']","['hashing', 'implementation']",1500,,,,,
147975533,1575JJeopardy of Dropped Balls,1246,Smurfing_in_Newbie,"['binary search', 'brute force', 'dsu', 'implementation']","['binary search', 'brute force', 'dsu', 'implementation']",1500,,,,,
147975532,1616BMirror in the String,1023,Arthi73,"['greedy', 'strings']","['greedy', 'strings']",1100,,,,,
147975531,1077AFrog Jumping,823,imranpust2020,['math'],['math'],800,,,,,
147975529,1499CMinimum Grid Path,1732,Garrus,"['brute force', 'data structures', 'greedy', 'math']","['brute force', 'data structures', 'greedy', 'math']",1500,,,,,
147975528,1617CPaprika and Permutation,907,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",1300,,,,,
147975525,312AWhose sentence is it?,,yousefjamaleh,"['implementation', 'strings']","['implementation', 'strings']",1100,,,,,
147975523,25AIQ test,,_Suhana_3003,['brute force'],['brute force'],1300,,,,,
147975522,1342BBinary Period,1412,satyam_ch,"['constructive algorithms', 'strings']","['constructive algorithms', 'strings']",1100,,,,,
147975521,758AHoliday Of Equality,,RajKansagra,"['implementation', 'math']","['implementation', 'math']",800,,,,,
147975520,1108BDivisors of Two Integers,985,avnitp1070,"['brute force', 'greedy', 'math', 'number theory']","['brute force', 'greedy', 'math', 'number theory']",1100,,,,,
147975519,1406BMaximum Product,995,horizon__,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']","['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200,,,,,
147975518,122ALucky Division,,polymorphed,"['brute force', 'number theory']","['brute force', 'number theory']",1000,,,,,
147976268,416BArt Union,780,zahidhasanmozumder,"['brute force', 'dp', 'implementation']","['brute force', 'dp', 'implementation']",1300,,,,,
147976266,1409AYet Another Two Integers Problem,,__KAY__,"['greedy', 'math']","['greedy', 'math']",800,,,,,
147976265,141AAmusing Joke,,tink55,"['implementation', 'sortings', 'strings']","['implementation', 'sortings', 'strings']",800,,,,,
147976264,514AChewbaсca and Number,725,kfa,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
147976262,1622CSet or Decrease,1480,inksamurai,"['binary search', 'brute force', 'greedy', 'sortings']","['binary search', 'brute force', 'greedy', 'sortings']",1600,,,,,
147976261,1591CMinimize Distance,857,IxciorI,"['greedy', 'math']","['greedy', 'math']",1300,,,,,
147976259,302AEugeny and Array,866,chetan_saini,['implementation'],['implementation'],800,,,,,
147976258,1353BTwo Arrays And Swaps,,vjudge4,"['greedy', 'sortings']","['greedy', 'sortings']",800,,,,,
147976257,1547FArray Stabilization (GCD version),1740,Hetarth_Parikh,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'number theory', 'two pointers']","['binary search', 'brute force', 'data structures', 'divide and conquer', 'number theory', 'two pointers']",1900,,,,,
147976253,750ANew Year and Hurry,744,nuruzzamananik,"['binary search', 'brute force', 'implementation', 'math']","['binary search', 'brute force', 'implementation', 'math']",800,,,,,
147976252,71AWay Too Long Words,,Themba_G,['strings'],['strings'],800,,,,,
147976251,1538AStone Game,1149,akrock1212,"['brute force', 'dp', 'greedy']","['brute force', 'dp', 'greedy']",800,,,,,
147976249,1370CNumber Game,2373,BucketPotato,"['games', 'math', 'number theory']","['games', 'math', 'number theory']",1400,,,,,
147976248,1622CSet or Decrease,1480,inksamurai,"['binary search', 'brute force', 'greedy', 'sortings']","['binary search', 'brute force', 'greedy', 'sortings']",1600,,,,,
147976247,1472BFair Division,590,toriqul07,"['dp', 'greedy', 'math']","['dp', 'greedy', 'math']",800,,,,,
147976246,208ADubstep,755,naga12,['strings'],['strings'],900,,,,,
147976245,271ABeautiful Year,573,reham_ibrahim,['brute force'],['brute force'],800,,,,,
147976244,1644DCross Coloring,1581,naeem4265,"['data structures', 'implementation', 'math']","['data structures', 'implementation', 'math']",,,,,,
147976243,1645ASpy Detected!,883,One4Z_ero,[],[],,,,,,
147976242,510AFox And Snake,348,Tera_Kaal,['implementation'],['implementation'],800,,,,,
147976241,1327CGame with Chips,1141,napkin,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",1600,,,,,
147976237,1645BRepeating Cipher,788,ZyadFva,[],[],,,,,,
147976236,1644BAnti-Fibonacci Permutation,2275,dnshgyl21,"['brute force', 'constructive algorithms', 'implementation']","['brute force', 'constructive algorithms', 'implementation']",,,,,,
147976235,1607BOdd Grasshopper,867,bk20010608,['math'],['math'],900,,,,,
147976234,1490FEqualize the Array,1077,natanvent,"['binary search', 'data structures', 'greedy', 'math', 'sortings']","['binary search', 'data structures', 'greedy', 'math', 'sortings']",1500,,,,,
147976233,1203BEqual Rectangles,1097,bvikas_20,"['greedy', 'math']","['greedy', 'math']",1200,,,,,
147976232,158ANext Round,375,akshunverma45,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
147976231,1452BToy Blocks,,vishnus,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",1400,,,,,
147976229,1433GReducing Delivery Cost,1718,Megumin2006,"['brute force', 'graphs', 'shortest paths']","['brute force', 'graphs', 'shortest paths']",2100,,,,,
147976228,1473CNo More Inversions,1263,Sudeeppaul,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1500,,,,,
147976224,1520BOrdinary Numbers,759,tahmidulanon,"['brute force', 'math', 'number theory']","['brute force', 'math', 'number theory']",800,,,,,
147976222,1637ASorting Parts,917,hritik_01478,"['brute force', 'sortings']","['brute force', 'sortings']",800,,,,,
147976221,4AWatermelon,1317,yuktachauhan,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147976220,1ATheatre Square,,AlexG13,['math'],['math'],1000,,,,,
147976218,1594CMake Them Equal,1052,saikatmondal_21,"['brute force', 'greedy', 'math', 'strings']","['brute force', 'greedy', 'math', 'strings']",1200,,,,,
147976217,1611AMake Even,579,divyeshkapoor6,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",800,,,,,
147976216,4AWatermelon,,egarcia23,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147976215,4AWatermelon,,MOATSM_MOSTAFA_hafez,"['brute force', 'math']","['brute force', 'math']",800,,,,,
147976214,796BFind The Bone,1154,adityam1,['implementation'],['implementation'],1300,,,,,
147976213,350CBombs,999,Levii_Ackerman,"['greedy', 'implementation', 'sortings']","['greedy', 'implementation', 'sortings']",1600,,,,,
147976212,1610AAnti Light's Cell Guessing,973,Prashant_10434,['math'],['math'],900,,,,,
147976210,1617CPaprika and Permutation,907,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",1300,,,,,
147976211,1605CDominant Character,1282,sanchit5449,"['brute force', 'greedy', 'implementation', 'strings']","['brute force', 'greedy', 'implementation', 'strings']",1400,,,,,
147976208,446ADZY Loves Sequences,1290,SAEED.,"['dp', 'implementation', 'two pointers']","['dp', 'implementation', 'two pointers']",1600,,,,,
147976207,318AEven Odds,,tiwarikumarjio.vishal123,['math'],['math'],900,,,,,
147976206,770ANew Password,715,Nawwaf,"['*special', 'implementation']","['*special', 'implementation']",800,,,,,
147976205,830AOffice Keys,965,kirito236,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']","['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800,,,,,
147976203,1594CMake Them Equal,933,PipQuack,"['brute force', 'greedy', 'math', 'strings']","['brute force', 'greedy', 'math', 'strings']",1200,,,,,
147976202,1327CGame with Chips,1141,napkin,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",1600,,,,,
