Submission_Id,prob_id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
148013867,12246,1632BRoof Construction,1100.0,maraam,"['bitmasks', 'constructive algorithms']",1000.0,,,,,
148013865,12247,1512BAlmost Rectangle,1253.0,__Nishith__,['implementation'],800.0,,,,,
148013863,12248,1155DBeautiful Array,1067.0,nextsnake,"['brute force', 'data structures', 'divide and conquer', 'dp', 'greedy']",1900.0,,,,,
148013861,12249,339AHelpful Maths,,DS_Raja,"['greedy', 'implementation', 'sortings', 'strings']",800.0,,,,,
148013860,12250,1551CInteresting Story,1236.0,jarvis_yash,"['greedy', 'sortings', 'strings']",1500.0,,,,,
148013859,12251,1455DSequence and Swaps,1653.0,TreeKing,"['dp', 'greedy', 'sortings']",1600.0,,,,,
148013858,12252,1642BPower Walking,1088.0,kabikar,['greedy'],,,,,,
148013857,12253,271ABeautiful Year,887.0,miyatrayash,['brute force'],800.0,,,,,
148013855,12254,514CWatto and Mechanism,1472.0,_Akagami_,"['binary search', 'data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148013854,12255,1334ALevel Statistics,1054.0,Aditya2191,"['implementation', 'math']",1200.0,,,,,
148013853,12256,1623CBalanced Stone Heaps,1548.0,SevagD,"['binary search', 'greedy']",1600.0,,,,,
148013852,12257,1624DPalindromes Coloring,942.0,Shady_X,"['binary search', 'greedy', 'sortings', 'strings']",1400.0,,,,,
148013851,12258,459BPashmak and Flowers,411.0,blahh_blahh,"['combinatorics', 'implementation', 'sortings']",1300.0,,,,,
148013850,12259,371DVessels,1574.0,_AKr,"['data structures', 'dsu', 'implementation', 'trees']",1800.0,,,,,
148013848,12260,2AWinner,,liuyiqin,"['hashing', 'implementation']",1500.0,,,,,
148013844,12261,1381A2Prefix Flip (Hard Version),1517.0,weak_child1,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0,,,,,
148013842,12262,1644CIncrease Subarray Sums,1291.0,urbanmyth,"['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148013840,12263,456DA Lot of Games,1644.0,mousebeaver,"['dp', 'games', 'strings']",1900.0,,,,,
148013839,12264,69AYoung Physicist,,AsteroidX,"['implementation', 'math']",1000.0,,,,,
148013838,12265,276DLittle Girl and Maximum XOR,,guolaoshi,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700.0,,,,,
148013837,12266,1621AStable Arrangement of Rooks,355.0,Armaan48,['constructive algorithms'],800.0,,,,,
148013836,12267,282ABit++,,AralA,['implementation'],800.0,,,,,
148013835,12268,71AWay Too Long Words,,Percy2000,['strings'],800.0,,,,,
148013834,12269,1602BDivine Array,1042.0,sohampatel148e,"['constructive algorithms', 'implementation']",1100.0,,,,,
148013832,12270,412APoster,985.0,cpmayank01,"['greedy', 'implementation']",900.0,,,,,
148013830,12271,550CDivisibility by Eight,1052.0,sumanchandra.svm,"['brute force', 'dp', 'math']",1500.0,,,,,
148013828,12272,1635CDifferential Sorting,1147.0,Ajayjeena,"['constructive algorithms', 'greedy']",1200.0,,,,,
148013826,12273,767ASnacktower,909.0,sabretooth1405,"['data structures', 'implementation']",1100.0,,,,,
148013825,12274,1644DCross Coloring,1231.0,_usan,"['data structures', 'implementation', 'math']",,,,,,
148013824,12275,116ATram,,Jalppatel1428,['implementation'],800.0,,,,,
148013823,12276,1310ARecommendations,1793.0,dztlb,"['data structures', 'greedy', 'sortings']",1700.0,,,,,
148013822,12277,455BA Lot of Games,,bkifhr10,"['dfs and similar', 'dp', 'games', 'implementation', 'strings', 'trees']",1900.0,,,,,
148013821,12278,11AIncreasing Sequence,,vjudge4,"['constructive algorithms', 'implementation', 'math']",900.0,,,,,
148013820,12279,1642BPower Walking,1104.0,zufecshyq,['greedy'],,,,,,
148013819,12280,281AWord Capitalization,,Pranav2442,"['implementation', 'strings']",800.0,,,,,
148013818,12281,1363AOdd Selection,981.0,Shirokun,"['brute force', 'implementation', 'math']",1200.0,,,,,
148013816,12282,276BLittle Girl and Game,763.0,lxy2020,"['games', 'greedy']",1300.0,,,,,
148013815,12283,670D1Magic Powder - 1,845.0,Prasanna1812,"['binary search', 'brute force', 'implementation']",1400.0,,,,,
148013812,12284,1230ADawid and Bags of Candies,881.0,Vafo,"['brute force', 'implementation']",800.0,,,,,
148013811,12285,1592AGamer Hemose,744.0,akash_op,"['binary search', 'greedy', 'math', 'sortings']",800.0,,,,,
148013810,12286,791ABear and Big Brother,,EngToR,['implementation'],800.0,,,,,
148013808,12287,1618CPaint the Array,849.0,samO2I1,['math'],1100.0,,,,,
148013806,12288,1635DInfinite Set,1687.0,sudan_sahab,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800.0,,,,,
148013805,12289,1389CGood String,577.0,ktsrivastava29,"['brute force', 'dp', 'greedy', 'two pointers']",1500.0,,,,,
148013804,12290,1638BOdd Swap Sort,421.0,15FBEF3,"['data structures', 'math', 'sortings']",1100.0,,,,,
148013803,12291,1028BUnnatural Conditions,1444.0,YOYO_2021,"['constructive algorithms', 'math']",1200.0,,,,,
148013801,12292,1256BMinimize the Permutation,1369.0,addycoder0110,['greedy'],1400.0,,,,,
148013802,12293,1400BRPG Protagonist,755.0,LEMMiNO,"['brute force', 'greedy', 'math']",1700.0,,,,,
148013800,12294,341ECandies Game,,_Railgum,"['constructive algorithms', 'greedy']",3000.0,,,,,
148013799,12295,1294DMEX maximizing,,r_j_sangram,"['data structures', 'greedy', 'implementation', 'math']",1600.0,,,,,
148013798,12296,320AMagic Numbers,835.0,abchoudhary13,"['brute force', 'greedy']",900.0,,,,,
148013797,12297,1326CPermutation Partitions,836.0,rakreeritris,"['combinatorics', 'greedy', 'math']",1300.0,,,,,
148013795,12298,1352FBinary String Reconstruction,1309.0,The_Samurai,"['constructive algorithms', 'dfs and similar', 'math']",1500.0,,,,,
148013792,12299,676CVasya and String,814.0,farnazfakhr,"['binary search', 'dp', 'strings', 'two pointers']",1500.0,,,,,
148013791,12300,610APasha and Stick,351.0,unstoppable_02,"['combinatorics', 'math']",1000.0,,,,,
148013788,12301,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013787,12302,272CDima and Staircase,,zshssf01,"['data structures', 'implementation']",1500.0,,,,,
148013786,12303,1537E1Erase and Extend (Easy Version),1405.0,senR,"['binary search', 'brute force', 'dp', 'greedy', 'hashing', 'implementation', 'string suffix structures', 'strings', 'two pointers']",1600.0,,,,,
148013784,12304,1230ADawid and Bags of Candies,881.0,Vafo,"['brute force', 'implementation']",800.0,,,,,
148013782,12305,514CWatto and Mechanism,1472.0,_Akagami_,"['binary search', 'data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148013781,12306,1204ABowWow and the Timetable,,AhmedKashkoush,['math'],1000.0,,,,,
148013780,12307,200BDrinks,922.0,Mokarram77117,"['implementation', 'math']",800.0,,,,,
148013779,12308,272BDima and Sequence,,hqy__0524,"['implementation', 'math']",1400.0,,,,,
148013778,12309,1203EBoxers,1128.0,yassatamer99,"['greedy', 'sortings']",1500.0,,,,,
148013777,12310,1381A2Prefix Flip (Hard Version),1182.0,Yxywwwww,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0,,,,,
148013776,12311,272CDima and Staircase,,yhang,"['data structures', 'implementation']",1500.0,,,,,
148013774,12312,1380AThree Indices,1296.0,cool_simple,"['brute force', 'data structures']",900.0,,,,,
148013771,12313,1162AZoning Restrictions Again,410.0,tanishksharma795,['implementation'],800.0,,,,,
148013770,12314,158BTaxi,643.0,Levi__Ackerman,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148013769,12315,1618DArray and Operations,1153.0,amgi_001,"['dp', 'greedy', 'math']",1300.0,,,,,
148013768,12316,1520DSame Differences,936.0,chaithanya_23,"['data structures', 'hashing', 'math']",1200.0,,,,,
148013767,12317,1334ALevel Statistics,1054.0,Aditya2191,"['implementation', 'math']",1200.0,,,,,
148013766,12318,1294DMEX maximizing,,r_j_sangram,"['data structures', 'greedy', 'implementation', 'math']",1600.0,,,,,
148013765,12319,1474BDifferent Divisors,412.0,i_kp,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']",1000.0,,,,,
148013764,12320,1521ANastia and Nearly Good Numbers,,khushi1807,"['constructive algorithms', 'math', 'number theory']",1000.0,,,,,
148013763,12321,466ACheap Travel,1085.0,raunakshalya,['implementation'],1200.0,,,,,
148013762,12322,492BVanya and Lanterns,1117.0,KirillK,"['binary search', 'implementation', 'math', 'sortings']",1200.0,,,,,
148013761,12323,1624DPalindromes Coloring,942.0,Shady_X,"['binary search', 'greedy', 'sortings', 'strings']",1400.0,,,,,
148013760,12324,214BHometask,498.0,preetamsingh18,"['brute force', 'constructive algorithms', 'greedy', 'math']",1600.0,,,,,
148013759,12325,1557AEzzat and Two Subsequences,,ChetanAjay2708,"['brute force', 'math', 'sortings']",800.0,,,,,
148013758,12326,546ASoldier and Bananas,914.0,priya.tiwary20,"['brute force', 'implementation', 'math']",800.0,,,,,
148013756,12327,1189BNumber Circle,1341.0,tarunsinghofficial,"['greedy', 'math', 'sortings']",1100.0,,,,,
148013754,12328,114DPetr#,1416.0,syrgabaev,"['data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148013753,12329,276DLittle Girl and Maximum XOR,,guolaoshi,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700.0,,,,,
148013752,12330,1635DInfinite Set,1877.0,paradoxhzy,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800.0,,,,,
148013751,12331,1614BDivan and a New Project,,luogu_bot3,"['constructive algorithms', 'sortings']",1000.0,,,,,
148013749,12332,489CGiven Length and Sum of Digits...,,kaushik.vishwakarma2003,"['dp', 'greedy', 'implementation']",1400.0,,,,,
148013748,12333,230BT-primes,,vjudge1,"['binary search', 'implementation', 'math', 'number theory']",1300.0,,,,,
148013750,12334,599CDay at the Beach,855.0,3AGWA_79,['sortings'],1600.0,,,,,
148013747,12335,507AAmr and Music,633.0,Rohit_kr,"['greedy', 'implementation', 'sortings']",1000.0,,,,,
148013746,12336,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013743,12337,1359CMixing Water,1516.0,OO7,"['binary search', 'math']",1700.0,,,,,
148013742,12338,984AGame,,codemohitpra03,['sortings'],800.0,,,,,
148013741,12339,1328ADivisibility Problem,726.0,sp_2003,['math'],800.0,,,,,
148013740,12340,1447DCatching Cheaters,1619.0,agrawal_2002,"['dp', 'greedy', 'strings']",1800.0,,,,,
148013739,12341,1411AIn-game Chat,1091.0,67_dron_67,['implementation'],800.0,,,,,
148013738,12342,617AElephant,584.0,prottoy83,['math'],800.0,,,,,
148013737,12343,620BGrandfather Dovlet’s calculator,1873.0,Arch_of_Triumph,['implementation'],1000.0,,,,,
148013736,12344,1516BAGAGA XOOORRR,1399.0,sb233,"['bitmasks', 'brute force', 'dp', 'greedy']",1500.0,,,,,
148013735,12345,515ADrazil and Date,,bkifhr6,['math'],1000.0,,,,,
148013734,12346,630EA rectangle,,wlhtest,['math'],1900.0,,,,,
148013733,12347,1206CAlmost Equal,1858.0,likely,"['constructive algorithms', 'math']",1200.0,,,,,
148013732,12348,1613ALong Comparison,789.0,callD,"['implementation', 'math']",900.0,,,,,
148013731,12349,1355ASequence with Digits,939.0,aryamantodkar,"['brute force', 'implementation', 'math']",1200.0,,,,,
148013729,12350,1157BLong Number,836.0,Joe201610a,['greedy'],1300.0,,,,,
148013730,12351,599CDay at the Beach,855.0,3AGWA_79,['sortings'],1600.0,,,,,
148013728,12352,114DPetr#,1360.0,BibarysK,"['data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148013727,12353,1371AMagical Sticks,932.0,Anurag_Narayan_Jena,['math'],800.0,,,,,
148013725,12354,1140DMinimum Triangulation,1426.0,classic,"['dp', 'greedy', 'math']",1200.0,,,,,
148013724,12355,1406BMaximum Product,1309.0,mankeswapnil0,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200.0,,,,,
148013722,12356,1644DCross Coloring,832.0,jayindia024,"['data structures', 'implementation', 'math']",,,,,,
148013721,12357,1027APalindromic Twist,1427.0,shresth_jain,"['implementation', 'strings']",1000.0,,,,,
148013720,12358,1624APlus One on the Subset,784.0,Himanshi_Aggarwal,['math'],800.0,,,,,
148013718,12359,239ATwo Bags of Potatoes,,Mayank_Rampuriya,"['greedy', 'implementation', 'math']",1200.0,,,,,
148013717,12360,1245DShichikuji and Power Grid,1215.0,Abhi_98,"['dsu', 'graphs', 'greedy', 'shortest paths', 'trees']",1900.0,,,,,
148013716,12361,1321CRemove Adjacent,1234.0,corredor10,"['brute force', 'constructive algorithms', 'greedy', 'strings']",1600.0,,,,,
148013715,12362,371CHamburgers,1339.0,X-Callius,"['binary search', 'brute force']",1600.0,,,,,
148013714,12363,1256APayment Without Change,876.0,tamimsall,['math'],1000.0,,,,,
148013713,12364,455BA Lot of Games,,bkifhr10,"['dfs and similar', 'dp', 'games', 'implementation', 'strings', 'trees']",1900.0,,,,,
148013712,12365,1614BDivan and a New Project,933.0,lzj181134,"['constructive algorithms', 'sortings']",1000.0,,,,,
148013709,12366,59AWord,,Hosen_ba,"['implementation', 'strings']",800.0,,,,,
148013707,12367,763ATimofey and a tree,1433.0,Chan_shang,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",1600.0,,,,,
148013705,12368,1161CThanos Nim,2042.0,coxie,['games'],2000.0,,,,,
148013703,12369,1512CA-B Palindrome,999.0,Tyrion_23,"['constructive algorithms', 'implementation', 'strings']",1200.0,,,,,
148013702,12370,1637CAndrew and Stones,1534.0,shibanjiiu,"['greedy', 'implementation']",1200.0,,,,,
148013698,12371,1642EAnonymity Is Important,2000.0,Bucketsmith,"['binary search', 'data structures', 'sortings']",,,,,,
148013696,12372,1367CSocial Distance,1175.0,cp1307,"['constructive algorithms', 'greedy', 'math']",1300.0,,,,,
148013694,12373,1525APotion-making,881.0,Vafo,"['math', 'number theory']",800.0,,,,,
148013693,12374,1368CEven Picture,1267.0,faizal_786,['constructive algorithms'],1500.0,,,,,
148013692,12375,1351BSquare?,1160.0,asifalim,"['brute force', 'implementation', 'math']",900.0,,,,,
148013691,12376,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013690,12377,1199ACity Day,,mrymsarabi,['implementation'],1000.0,,,,,
148013689,12378,13EHoles,2316.0,akhan42,"['data structures', 'dsu']",2700.0,,,,,
148013687,12379,1189BNumber Circle,1034.0,shiwanikumari835,"['greedy', 'math', 'sortings']",1100.0,,,,,
148013688,12380,11AIncreasing Sequence,,vjudge5,"['constructive algorithms', 'implementation', 'math']",900.0,,,,,
148013686,12381,214BHometask,498.0,preetamsingh18,"['brute force', 'constructive algorithms', 'greedy', 'math']",1600.0,,,,,
148013684,12382,1206CAlmost Equal,1858.0,likely,"['constructive algorithms', 'math']",1200.0,,,,,
148013683,12383,1153CServal and Parenthesis Sequence,,bkifhr10,"['greedy', 'strings']",1700.0,,,,,
148013682,12384,347CAlice and Bob,1267.0,_Gargera_,"['games', 'math', 'number theory']",1600.0,,,,,
148013680,12385,697APineapple Incident,,luogu_bot3,"['implementation', 'math']",900.0,,,,,
148013678,12386,282ABit++,,luogu_bot5,['implementation'],800.0,,,,,
148013677,12387,2AWinner,,liuyiqin,"['hashing', 'implementation']",1500.0,,,,,
148013676,12388,1642CGreat Sequence,1082.0,haneefsk996,"['greedy', 'sortings']",,,,,,
148013674,12389,1644BAnti-Fibonacci Permutation,845.0,dm89f11,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
148013673,12390,268AGames,,amirahmdzdh1007,['brute force'],800.0,,,,,
148013672,12391,838BDiverging Directions,1980.0,Hau,"['data structures', 'dfs and similar', 'trees']",2100.0,,,,,
148013669,12392,1028BUnnatural Conditions,1444.0,YOYO_2021,"['constructive algorithms', 'math']",1200.0,,,,,
148013668,12393,110ANearly Lucky Number,,codetolive,['implementation'],800.0,,,,,
148013667,12394,1508BAlmost Sorted,1572.0,knightingale,"['binary search', 'combinatorics', 'constructive algorithms', 'implementation']",1800.0,,,,,
148013665,12395,1629ADownload More RAM,582.0,dipanshu_17,"['brute force', 'greedy', 'sortings']",800.0,,,,,
148013664,12396,339AHelpful Maths,,Dlave,"['greedy', 'implementation', 'sortings', 'strings']",800.0,,,,,
148013662,12397,1613ALong Comparison,789.0,callD,"['implementation', 'math']",900.0,,,,,
148013661,12398,1521ANastia and Nearly Good Numbers,,khushi1807,"['constructive algorithms', 'math', 'number theory']",1000.0,,,,,
148013660,12399,1287BHyperset,1193.0,cf_rk,"['brute force', 'data structures', 'implementation']",1500.0,,,,,
148013659,12400,1506ERestoring the Permutation,,luogu_bot2,"['constructive algorithms', 'implementation']",1500.0,,,,,
148013657,12401,709AJuicer,753.0,hardik_836,['implementation'],900.0,,,,,
148013656,12402,1155DBeautiful Array,1067.0,nextsnake,"['brute force', 'data structures', 'divide and conquer', 'dp', 'greedy']",1900.0,,,,,
148013655,12403,158BTaxi,430.0,return0_,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148013652,12404,272CDima and Staircase,,yhang,"['data structures', 'implementation']",1500.0,,,,,
148013651,12405,988ADiverse Team,,bkifhr9,"['brute force', 'implementation']",800.0,,,,,
148013649,12406,1352FBinary String Reconstruction,1475.0,pops1cle,"['constructive algorithms', 'dfs and similar', 'math']",1500.0,,,,,
148013648,12407,707ABrain's Photos,839.0,leencer2k,['implementation'],800.0,,,,,
148013647,12408,282ABit++,,luogu_bot5,['implementation'],800.0,,,,,
148013646,12409,268BButtons,826.0,ronu,"['implementation', 'math']",1000.0,,,,,
148013645,12410,478CTable Decorations,,u_r_my_darlin,['greedy'],1800.0,,,,,
148013644,12411,1555BTwo Tables,,alinazarigh,['brute force'],1300.0,,,,,
148013642,12412,507AAmr and Music,633.0,Rohit_kr,"['greedy', 'implementation', 'sortings']",1000.0,,,,,
148013641,12413,520APangram,871.0,Hichkas,"['implementation', 'strings']",800.0,,,,,
148013640,12414,1506ERestoring the Permutation,1225.0,lolicosnk,"['constructive algorithms', 'implementation']",1500.0,,,,,
148013639,12415,1635AMin Or Sum,1155.0,navdeepsingh.26.2000,"['bitmasks', 'greedy']",800.0,,,,,
148013638,12416,1535CUnstable String,1122.0,Nilesh.ky,"['binary search', 'dp', 'greedy', 'implementation', 'strings', 'two pointers']",1400.0,,,,,
148013637,12417,1635DInfinite Set,1877.0,paradoxhzy,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800.0,,,,,
148013635,12418,"1514BAND 0, Sum Big",1220.0,Ion_horne,"['bitmasks', 'combinatorics', 'math']",1200.0,,,,,
148013634,12419,1238BKill `Em All,776.0,snail_khel,"['greedy', 'sortings']",1300.0,,,,,
148013633,12420,697APineapple Incident,,luogu_bot4,"['implementation', 'math']",900.0,,,,,
148013631,12421,236ABoy or Girl,,lubainafia,"['brute force', 'implementation', 'strings']",800.0,,,,,
148013629,12422,1605AA.M. Deviation,887.0,mahmoud251,"['math', 'number theory']",800.0,,,,,
148013628,12423,574BBear and Three Musketeers,1255.0,Piyush_kr,"['brute force', 'dfs and similar', 'graphs', 'hashing']",1500.0,,,,,
148013627,12424,25ETest,,bkifhr9,"['hashing', 'strings']",2200.0,,,,,
148013626,12425,2BThe least round way,436.0,Egor_sln,"['dp', 'math']",2000.0,,,,,
148013623,12426,342BXenia and Spies,1358.0,goel_mehul,"['brute force', 'greedy', 'implementation']",1500.0,,,,,
148013622,12427,295AGreg and Array,,bkifhr8,"['data structures', 'implementation']",1400.0,,,,,
148013621,12428,155AI_love_\%username\%,376.0,codesprinter1305,['brute force'],800.0,,,,,
148013620,12429,1642CGreat Sequence,814.0,nguyenkhackhanhlam,"['greedy', 'sortings']",,,,,,
148013619,12430,1526C2Potions (Hard Version),1175.0,Suyog57,"['data structures', 'greedy']",1600.0,,,,,
148013618,12431,435AQueue on Bus Stop,,1429063002,['implementation'],1000.0,,,,,
148013617,12432,96BLucky Numbers (easy),3115.0,Vercingetorix,"['binary search', 'bitmasks', 'brute force']",1300.0,,,,,
148013615,12433,1400BRPG Protagonist,755.0,LEMMiNO,"['brute force', 'greedy', 'math']",1700.0,,,,,
148013614,12434,320AMagic Numbers,,luogu_bot3,"['brute force', 'greedy']",900.0,,,,,
148013612,12435,697APineapple Incident,,luogu_bot1,"['implementation', 'math']",900.0,,,,,
148013611,12436,1593CSave More Mice,667.0,niilluu,"['binary search', 'greedy', 'greedy']",1000.0,,,,,
148013610,12437,157BTrace,1015.0,payalmittal,"['geometry', 'sortings']",1000.0,,,,,
148013609,12438,492BVanya and Lanterns,1117.0,KirillK,"['binary search', 'implementation', 'math', 'sortings']",1200.0,,,,,
148013608,12439,1613ECrazy Robot,1671.0,shroud777,"['dfs and similar', 'graphs']",2000.0,,,,,
148013607,12440,1530CPursuit,832.0,satyam954,"['binary search', 'brute force', 'greedy', 'sortings']",1200.0,,,,,
148013606,12441,996AHit the Lottery,,SanyamVerma434,"['dp', 'greedy']",800.0,,,,,
148013603,12442,1644BAnti-Fibonacci Permutation,1485.0,Colala,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
148013602,12443,1644DCross Coloring,832.0,jayindia024,"['data structures', 'implementation', 'math']",,,,,,
148013600,12444,1637CAndrew and Stones,1129.0,codepiece2000,"['greedy', 'implementation']",1200.0,,,,,
148013599,12445,1203D1Remove the Substring (easy version),1420.0,no_rules,"['greedy', 'implementation']",1600.0,,,,,
148013598,12446,1638BOdd Swap Sort,421.0,15FBEF3,"['data structures', 'math', 'sortings']",1100.0,,,,,
148013597,12447,1537E1Erase and Extend (Easy Version),1405.0,senR,"['binary search', 'brute force', 'dp', 'greedy', 'hashing', 'implementation', 'string suffix structures', 'strings', 'two pointers']",1600.0,,,,,
148013596,12448,1294ACollecting Coins,,rhazra0602,['math'],800.0,,,,,
148013595,12449,1335ACandies and Two Sisters,1025.0,MohammedHamza,['math'],800.0,,,,,
148013594,12450,1352BSame Parity Summands,930.0,Nebula_xuan,"['constructive algorithms', 'math']",1200.0,,,,,
148013592,12451,1624DPalindromes Coloring,942.0,Shady_X,"['binary search', 'greedy', 'sortings', 'strings']",1400.0,,,,,
148013591,12452,515ADrazil and Date,,bkifhr6,['math'],1000.0,,,,,
148013589,12453,1560BWho's Opposite?,838.0,SXBLSY,['math'],800.0,,,,,
148013587,12454,266AStones on the Table,824.0,nawazwarsi761,['implementation'],800.0,,,,,
148013586,12455,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013585,12456,1629ADownload More RAM,582.0,dipanshu_17,"['brute force', 'greedy', 'sortings']",800.0,,,,,
148013583,12457,1615BAnd It's Non-Zero,880.0,Aadat_se_majboor,"['bitmasks', 'greedy', 'math']",1300.0,,,,,
148013580,12458,1245DShichikuji and Power Grid,1215.0,Abhi_98,"['dsu', 'graphs', 'greedy', 'shortest paths', 'trees']",1900.0,,,,,
148013579,12459,1635CDifferential Sorting,1147.0,Ajayjeena,"['constructive algorithms', 'greedy']",1200.0,,,,,
148013577,12460,1631DRange and Partition,1748.0,bicycleman,"['binary search', 'constructive algorithms', 'greedy', 'two pointers']",1800.0,,,,,
148013576,12461,342BXenia and Spies,1358.0,goel_mehul,"['brute force', 'greedy', 'implementation']",1500.0,,,,,
148013575,12462,466EInformation Graph,1210.0,KevinBaby,"['dfs and similar', 'dsu', 'graphs', 'trees']",2100.0,,,,,
148013572,12463,2AWinner,,liuyiqin,"['hashing', 'implementation']",1500.0,,,,,
148013571,12464,1350BOrac and Models,889.0,singhharshit1011,"['dp', 'math', 'number theory']",1400.0,,,,,
148013570,12465,1641DTwo Arrays,2329.0,magnified,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013568,12466,158CCd and pwd commands,1105.0,iCoderAkash,"['*special', 'data structures', 'implementation']",1400.0,,,,,
148013567,12467,773CPrairie Partition,1827.0,SCAU_Lnn,"['binary search', 'constructive algorithms', 'greedy', 'math']",2200.0,,,,,
148013566,12468,1519ARed and Blue Beans,,khanhbk,['math'],800.0,,,,,
148013563,12469,1277BMake Them Odd,642.0,Just_coding,"['greedy', 'number theory']",1200.0,,,,,
148013562,12470,1372AOmkar and Completion,562.0,tirthchavda,"['constructive algorithms', 'implementation']",800.0,,,,,
148013561,12471,1003DCoins and Queries,,mutinghui,['greedy'],1600.0,,,,,
148013560,12472,1642BPower Walking,,lcx2737,['greedy'],,,,,,
148013558,12473,676CVasya and String,814.0,farnazfakhr,"['binary search', 'dp', 'strings', 'two pointers']",1500.0,,,,,
148013557,12474,697APineapple Incident,,luogu_bot2,"['implementation', 'math']",900.0,,,,,
148013555,12475,1550BMaximum Cost Deletion,,bkifhr10,"['greedy', 'math']",1000.0,,,,,
148013554,12476,1028BUnnatural Conditions,1444.0,YOYO_2021,"['constructive algorithms', 'math']",1200.0,,,,,
148013551,12477,1624BMake AP,830.0,saurabhsharma200301,"['implementation', 'math']",900.0,,,,,
148013550,12478,96BLucky Numbers (easy),3115.0,Vercingetorix,"['binary search', 'bitmasks', 'brute force']",1300.0,,,,,
148013549,12479,729DSea Battle,,luogu_bot3,"['constructive algorithms', 'greedy', 'math']",1700.0,,,,,
148013547,12480,819BMister B and PR Shifts,1620.0,fakermm,"['data structures', 'implementation', 'math']",1900.0,,,,,
148015525,12481,1593D1All are Same,993.0,parthiv_1211,"['math', 'number theory']",1100.0,,,,,
148015524,12482,1607CMinimum Extraction,852.0,mariamalaa78,"['brute force', 'sortings']",1000.0,,,,,
148015523,12483,1642CGreat Sequence,907.0,rohit.__.rk,"['greedy', 'sortings']",,,,,,
148015522,12484,443AAnton and Letters,498.0,preetamsingh18,"['constructive algorithms', 'implementation']",800.0,,,,,
148015521,12485,1629CMeximum Array,1264.0,Sara.S.,"['constructive algorithms', 'data structures', 'greedy', 'math', 'two pointers']",1400.0,,,,,
148015519,12486,1505CFibonacci Words,1464.0,gqf123,"['*special', 'implementation']",1400.0,,,,,
148015518,12487,158BTaxi,915.0,all_is_well,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148015517,12488,1637CAndrew and Stones,618.0,Gokul_13,"['greedy', 'implementation']",1200.0,,,,,
148015516,12489,1367BEven Array,565.0,Satya5656,"['greedy', 'math']",800.0,,,,,
148015515,12490,567ALineland Mail,,_Newbie__Noob,"['greedy', 'implementation']",900.0,,,,,
148015514,12491,1042CArray Product,1545.0,the__phoenix,"['constructive algorithms', 'greedy', 'math']",1700.0,,,,,
148015513,12492,1624APlus One on the Subset,2013.0,orrz,['math'],800.0,,,,,
148015512,12493,706BInteresting drink,,MdAsaduzzaman01,"['binary search', 'dp', 'implementation']",1100.0,,,,,
148015511,12494,118AString Task,358.0,ashutosh_304,"['implementation', 'strings']",1000.0,,,,,
148015510,12495,567ALineland Mail,392.0,rwinedr,"['greedy', 'implementation']",900.0,,,,,
148015509,12496,799BT-shirt buying,1029.0,thanos0,"['data structures', 'implementation']",1400.0,,,,,
148015507,12497,1618FReverse,1698.0,abhilash_360,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'implementation', 'math', 'strings']",2000.0,,,,,
148015505,12498,1236CLabs,986.0,pRia,"['constructive algorithms', 'greedy', 'implementation']",1300.0,,,,,
148015503,12499,1644BAnti-Fibonacci Permutation,1295.0,HIU_Saury,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
148015502,12500,189ACut Ribbon,1297.0,abhishek_s3107,"['brute force', 'dp']",1300.0,,,,,
