Submission_Id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
148013362,1521ANastia and Nearly Good Numbers,1054.0,jaskaran_0710,"['constructive algorithms', 'math', 'number theory']",1000.0,,,,,
148013361,1631BFun with Even Subarrays,,Guo_QiNing,"['dp', 'greedy']",1100.0,,,,,
148013359,1360DBuying Shovels,,newbie_coder_19,"['math', 'number theory']",1300.0,,,,,
148013358,230ADragons,867.0,anupjujagar121,"['greedy', 'sortings']",1000.0,,,,,
148013355,466EInformation Graph,1210.0,KevinBaby,"['dfs and similar', 'dsu', 'graphs', 'trees']",2100.0,,,,,
148013354,1634BFortune Telling,458.0,shreyas__09_,"['bitmasks', 'math']",1400.0,,,,,
148013353,1626BMinor Reduction,1463.0,lgnl,"['greedy', 'strings']",1100.0,,,,,
148013352,1607CMinimum Extraction,,17percent,"['brute force', 'sortings']",1000.0,,,,,
148013351,26BRegular Bracket Sequence,1933.0,Arnob,['greedy'],1400.0,,,,,
148013350,1409CYet Another Array Restoration,936.0,moozaheed,"['brute force', 'math', 'number theory']",1200.0,,,,,
148013349,119AEpic Game,,luogu_bot5,['implementation'],800.0,,,,,
148013348,1256APayment Without Change,876.0,tamimsall,['math'],1000.0,,,,,
148013347,1607ALinear Keyboard,,bkifhr10,"['implementation', 'strings']",800.0,,,,,
148013345,1633ADiv. 7,421.0,15FBEF3,['brute force'],800.0,,,,,
148013344,1642AHard Way,1526.0,_BOP_,['geometry'],,,,,,
148013343,435AQueue on Bus Stop,,1429063002,['implementation'],1000.0,,,,,
148013341,158CCd and pwd commands,1105.0,iCoderAkash,"['*special', 'data structures', 'implementation']",1400.0,,,,,
148013339,110ANearly Lucky Number,,codetolive,['implementation'],800.0,,,,,
148013338,1641DTwo Arrays,2403.0,ConorGallagher23,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013337,1512CA-B Palindrome,999.0,Tyrion_23,"['constructive algorithms', 'implementation', 'strings']",1200.0,,,,,
148013336,1607ALinear Keyboard,,rb001,"['implementation', 'strings']",800.0,,,,,
148013335,731CSocks,1066.0,dsadasddasda,"['dfs and similar', 'dsu', 'graphs', 'greedy']",1600.0,,,,,
148013333,1523AGame of Life,,ueurwieuzzzzz,['implementation'],800.0,,,,,
148013331,455BA Lot of Games,,bkifhr7,"['dfs and similar', 'dp', 'games', 'implementation', 'strings', 'trees']",1900.0,,,,,
148013330,168AWizards and Demonstration,744.0,M_Dovud,"['implementation', 'math']",900.0,,,,,
148013329,1017AThe Rank,422.0,FZUXMAN,['implementation'],800.0,,,,,
148013328,1551APolycarp and Coins,784.0,Himanshi_Aggarwal,"['greedy', 'math']",800.0,,,,,
148013326,1105ASalem and Sticks,1387.0,codycjy,"['brute force', 'implementation']",1100.0,,,,,
148013324,1541BPleasant Pairs,992.0,navya101,"['brute force', 'implementation', 'math', 'number theory']",1200.0,,,,,
148013323,1559BMocha and Red and Blue,2024.0,askd,"['dp', 'greedy']",900.0,,,,,
148013319,221ALittle Elephant and Function,999.0,Harbeerg20,"['implementation', 'math']",1000.0,,,,,
148013318,1093EIntersection of Permutations,,tttyyylll,['data structures'],2400.0,,,,,
148013316,1618CPaint the Array,849.0,samO2I1,['math'],1100.0,,,,,
148013315,1509BTMT Document,937.0,___sahilpandey___,['greedy'],1100.0,,,,,
148013314,266BQueue at the School,,Nabil_L,"['constructive algorithms', 'graph matchings', 'implementation', 'shortest paths']",800.0,,,,,
148013312,1535CUnstable String,1344.0,yak0,"['binary search', 'dp', 'greedy', 'implementation', 'strings', 'two pointers']",1400.0,,,,,
148013311,493BVasya and Wrestling,879.0,AnuMax,['implementation'],1400.0,,,,,
148013310,1637FTowers,1690.0,ZZXzzx0_0,"['constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'trees']",2500.0,,,,,
148013309,1526AMean Inequality,834.0,laxvijay_2000,"['constructive algorithms', 'sortings']",800.0,,,,,
148013308,1618DArray and Operations,1447.0,pikuskd_32,"['dp', 'greedy', 'math']",1300.0,,,,,
148013307,1637CAndrew and Stones,1534.0,shibanjiiu,"['greedy', 'implementation']",1200.0,,,,,
148013306,114DPetr#,1416.0,syrgabaev,"['data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148013302,437CThe Child and Toy,1396.0,apcode15,"['graphs', 'greedy', 'sortings']",1400.0,,,,,
148013300,1256APayment Without Change,876.0,tamimsall,['math'],1000.0,,,,,
148013298,168AWizards and Demonstration,744.0,M_Dovud,"['implementation', 'math']",900.0,,,,,
148013297,1335ACandies and Two Sisters,,ghoost007,['math'],800.0,,,,,
148013295,462AAppleman and Easy Task,,yuxdi,"['brute force', 'implementation']",1000.0,,,,,
148013293,545CWoodcutters,,pranit_khanna,"['dp', 'greedy']",1500.0,,,,,
148013292,1105ASalem and Sticks,1387.0,codycjy,"['brute force', 'implementation']",1100.0,,,,,
148013291,697CLorenzo Von Matterhorn,1490.0,_.marjorie._,"['brute force', 'data structures', 'implementation', 'trees']",1500.0,,,,,
148013290,1598BGroups,1088.0,ashutosh_patel,"['brute force', 'implementation']",1000.0,,,,,
148013289,1093EIntersection of Permutations,,tttyyylll,['data structures'],2400.0,,,,,
148013288,864BPolycarp and Letters,,Amogh05,"['brute force', 'implementation', 'strings']",1000.0,,,,,
148013287,1ATheatre Square,,amirahmdzdh1007,['math'],1000.0,,,,,
148013286,4AWatermelon,,Liu_xiaoyu,"['brute force', 'math']",800.0,,,,,
148013285,1406BMaximum Product,1309.0,mankeswapnil0,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200.0,,,,,
148013284,1635AMin Or Sum,,codemohitpra03,"['bitmasks', 'greedy']",800.0,,,,,
148013283,577BModulo Sum,1595.0,_Hain_,"['combinatorics', 'data structures', 'dp', 'two pointers']",1900.0,,,,,
148013282,500ANew Year Transportation,,rider_71,"['dfs and similar', 'graphs', 'implementation']",1000.0,,,,,
148013281,1559AMocha and Math,972.0,CnohtyPC,"['bitmasks', 'constructive algorithms', 'math']",900.0,,,,,
148013280,1519ARed and Blue Beans,,khanhbk,['math'],800.0,,,,,
148013279,119AEpic Game,,luogu_bot2,['implementation'],800.0,,,,,
148013278,1610BKalindrome Array,852.0,mariamalaa78,"['greedy', 'two pointers']",1100.0,,,,,
148013277,239ATwo Bags of Potatoes,994.0,Prof_Schrodinger,"['greedy', 'implementation', 'math']",1200.0,,,,,
148013275,459BPashmak and Flowers,411.0,blahh_blahh,"['combinatorics', 'implementation', 'sortings']",1300.0,,,,,
148013274,1635CDifferential Sorting,1074.0,Sineme,"['constructive algorithms', 'greedy']",1200.0,,,,,
148013273,1642DRepetitions Decoding,818.0,57498744148487,"['constructive algorithms', 'sortings']",,,,,,
148013272,119AEpic Game,,luogu_bot1,['implementation'],800.0,,,,,
148013271,1521ANastia and Nearly Good Numbers,1054.0,jaskaran_0710,"['constructive algorithms', 'math', 'number theory']",1000.0,,,,,
148013269,158BTaxi,643.0,Levi__Ackerman,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148013267,1028BUnnatural Conditions,1444.0,YOYO_2021,"['constructive algorithms', 'math']",1200.0,,,,,
148013266,1638CInversion Graph,886.0,R.Ayush777,"['data structures', 'dsu', 'graphs', 'math']",1300.0,,,,,
148013262,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013263,1535CUnstable String,1344.0,yak0,"['binary search', 'dp', 'greedy', 'implementation', 'strings', 'two pointers']",1400.0,,,,,
148013261,1256APayment Without Change,876.0,tamimsall,['math'],1000.0,,,,,
148013260,1607ALinear Keyboard,,jhw2mn,"['implementation', 'strings']",800.0,,,,,
148013259,1607ALinear Keyboard,,wlhtest,"['implementation', 'strings']",800.0,,,,,
148013258,1642CGreat Sequence,1579.0,nkt,"['greedy', 'sortings']",,,,,,
148013257,758BBlown Garland,823.0,karthi_01,"['brute force', 'implementation', 'number theory']",1100.0,,,,,
148013256,1381A2Prefix Flip (Hard Version),1517.0,weak_child1,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0,,,,,
148013255,1583AWindblume Ode,759.0,KALDESH,"['math', 'number theory']",800.0,,,,,
148013254,347CAlice and Bob,,vjudge3,"['games', 'math', 'number theory']",1600.0,,,,,
148013253,493BVasya and Wrestling,879.0,AnuMax,['implementation'],1400.0,,,,,
148013252,610APasha and Stick,351.0,unstoppable_02,"['combinatorics', 'math']",1000.0,,,,,
148013250,379ANew Year Candles,,Riya_Gupta0203,['implementation'],1000.0,,,,,
148013248,11AIncreasing Sequence,,bkifhr6,"['constructive algorithms', 'implementation', 'math']",900.0,,,,,
148013247,1380AThree Indices,1027.0,LONG_LONG_MAX,"['brute force', 'data structures']",900.0,,,,,
148013246,676CVasya and String,741.0,Rozhan.amn,"['binary search', 'dp', 'strings', 'two pointers']",1500.0,,,,,
148013243,1633CKill the Monster,944.0,PerC,"['brute force', 'math']",1100.0,,,,,
148013242,227BEffective Approach,,princeDanger,['implementation'],1100.0,,,,,
148013241,1363AOdd Selection,1078.0,dvaravind,"['brute force', 'implementation', 'math']",1200.0,,,,,
148013239,116ATram,,kahtan_Al_dayob,['implementation'],800.0,,,,,
148013238,68AIrrational problem,,AsteroidX,"['implementation', 'number theory']",1100.0,,,,,
148013237,1444ADivision,1562.0,doraty228,"['brute force', 'math', 'number theory']",1500.0,,,,,
148013235,584AOlesya and Rodion,,akshitthakur128,['math'],1000.0,,,,,
148013234,4AWatermelon,,lit2021003,"['brute force', 'math']",800.0,,,,,
148013233,758BBlown Garland,823.0,karthi_01,"['brute force', 'implementation', 'number theory']",1100.0,,,,,
148013232,224AParallelepiped,3115.0,Vercingetorix,"['brute force', 'geometry', 'math']",1100.0,,,,,
148013231,168AWizards and Demonstration,744.0,M_Dovud,"['implementation', 'math']",900.0,,,,,
148013230,1399BGifts Fixing,867.0,niushaw,['greedy'],800.0,,,,,
148013229,1248BGrow The Tree,2149.0,jimm89,"['greedy', 'math', 'sortings']",900.0,,,,,
148013228,1463ADungeon,666.0,burgeon_29,"['binary search', 'math']",1100.0,,,,,
148013227,703AMishka and Game,395.0,jay_2027,['implementation'],800.0,,,,,
148013226,1642AHard Way,877.0,arju_cste15,['geometry'],,,,,,
148013225,"1582DVupsen, Pupsen and 0",1400.0,rodie_77,"['constructive algorithms', 'math']",1600.0,,,,,
148013224,131AcAPS lOCK,1195.0,ZeoZeo11,"['implementation', 'strings']",1000.0,,,,,
148013223,279BBooks,364.0,rishabhdeen,"['binary search', 'brute force', 'implementation', 'two pointers']",1400.0,,,,,
148013221,1635DInfinite Set,1819.0,starboy_jb,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800.0,,,,,
148013220,1ATheatre Square,653.0,surajbhanarkar08,['math'],1000.0,,,,,
148013219,1352CK-th Not Divisible by n,,Ahemd_Ajajeh,"['binary search', 'math']",1200.0,,,,,
148013217,4CRegistration System,,niketansr3,"['data structures', 'hashing', 'implementation']",1300.0,,,,,
148013216,4AWatermelon,,amir_mostafa,"['brute force', 'math']",800.0,,,,,
148013215,435AQueue on Bus Stop,,1429063002,['implementation'],1000.0,,,,,
148013213,6BPresident's Office,865.0,NafisurRahman,['implementation'],1100.0,,,,,
148013212,1352GSpecial Permutation,1309.0,The_Samurai,['constructive algorithms'],1600.0,,,,,
148013211,474AKeyboard,880.0,Atharimam,['implementation'],900.0,,,,,
148013210,1176ADivide it!,1017.0,Rohitk21,"['brute force', 'greedy', 'implementation']",800.0,,,,,
148013209,455ABoredom,1049.0,__silvimalik,['dp'],1500.0,,,,,
148013208,1363AOdd Selection,981.0,Shirokun,"['brute force', 'implementation', 'math']",1200.0,,,,,
148013207,922DRobot Vacuum Cleaner,1395.0,dudo,"['greedy', 'sortings']",1800.0,,,,,
148013205,168AWizards and Demonstration,744.0,M_Dovud,"['implementation', 'math']",900.0,,,,,
148013204,1351BSquare?,1160.0,asifalim,"['brute force', 'implementation', 'math']",900.0,,,,,
148013203,1607ALinear Keyboard,,jhw2mn,"['implementation', 'strings']",800.0,,,,,
148013202,1294DMEX maximizing,1418.0,Trying_004,"['data structures', 'greedy', 'implementation', 'math']",1600.0,,,,,
148013201,1333BKind Anton,922.0,_Hridoy,"['greedy', 'implementation']",1100.0,,,,,
148013199,1644CIncrease Subarray Sums,1184.0,keduoli-,"['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148013198,862BMahmoud and Ehab and the bipartiteness,974.0,AmanYadav123,"['dfs and similar', 'graphs', 'trees']",1300.0,,,,,
148013197,4CRegistration System,,pmrointa,"['data structures', 'hashing', 'implementation']",1300.0,,,,,
148013196,469AI Wanna Be the Guy,,sumukhbendre,"['greedy', 'implementation']",800.0,,,,,
148013195,1334ALevel Statistics,1119.0,Naman_Raj,"['implementation', 'math']",1200.0,,,,,
148013193,1508BAlmost Sorted,1572.0,knightingale,"['binary search', 'combinatorics', 'constructive algorithms', 'implementation']",1800.0,,,,,
148013191,1618DArray and Operations,979.0,SCOR_PION,"['dp', 'greedy', 'math']",1300.0,,,,,
148013189,1559BMocha and Red and Blue,720.0,Prudvi_raj,"['dp', 'greedy']",900.0,,,,,
148013188,1607ALinear Keyboard,1282.0,mayankmp1224,"['implementation', 'strings']",800.0,,,,,
148013186,1641BRepetitions Decoding,2082.0,Yellow_Submarine01,"['constructive algorithms', 'implementation', 'sortings']",,,,,,
148013185,262BRoma and Changing Signs,1460.0,Capedbaldy,['greedy'],1200.0,,,,,
148013184,1612ADistance,1857.0,systy,"['brute force', 'constructive algorithms']",800.0,,,,,
148013183,1607ALinear Keyboard,,jhw2mn,"['implementation', 'strings']",800.0,,,,,
148013182,1369CRationalLee,1282.0,vardan_09,"['greedy', 'math', 'sortings', 'two pointers']",1400.0,,,,,
148013181,148DBag of mice,1304.0,guud222,"['dp', 'games', 'math', 'probabilities']",1800.0,,,,,
148013179,1613CPoisoned Dagger,1124.0,_akshay_2902_,['binary search'],1200.0,,,,,
148013180,228AIs your horseshoe on the other hoof?,906.0,ArtinArashi,['implementation'],800.0,,,,,
148013178,1635DInfinite Set,1740.0,Eva_heng,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800.0,,,,,
148013177,515BDrazil and His Happy Friends,1323.0,Serikbay,"['brute force', 'dsu', 'meet-in-the-middle', 'number theory']",1300.0,,,,,
148013176,1642DRepetitions Decoding,818.0,57498744148487,"['constructive algorithms', 'sortings']",,,,,,
148013175,546ASoldier and Bananas,,Leda2002,"['brute force', 'implementation', 'math']",800.0,,,,,
148013174,808DArray Division,1625.0,Kawchar85,"['binary search', 'data structures', 'implementation']",1900.0,,,,,
148013173,272ADima and Friends,920.0,nikita2108,"['implementation', 'math']",1000.0,,,,,
148013172,706ABeru-taxi,897.0,rutika_061,"['brute force', 'geometry', 'implementation']",900.0,,,,,
148013171,1020BBadge,1346.0,pdr1937,"['brute force', 'dfs and similar', 'graphs']",1000.0,,,,,
148013170,507EBreaking Good,1918.0,tiena2k23cvp,"['dfs and similar', 'dp', 'graphs', 'shortest paths']",2100.0,,,,,
148013169,1552GA Serious Referee,1995.0,_Josh__,"['bitmasks', 'brute force', 'dfs and similar', 'sortings']",3000.0,,,,,
148013167,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013165,670D2Magic Powder - 2,932.0,Saurabh-01,"['binary search', 'implementation']",1500.0,,,,,
148013163,977ECyclic Components,1440.0,Gaurav__Arora,"['dfs and similar', 'dsu', 'graphs']",1500.0,,,,,
148013162,1637CAndrew and Stones,1291.0,pavel..pers,"['greedy', 'implementation']",1200.0,,,,,
148013161,4AWatermelon,,Mohammad-AlFayad,"['brute force', 'math']",800.0,,,,,
148013160,224AParallelepiped,3115.0,Vercingetorix,"['brute force', 'geometry', 'math']",1100.0,,,,,
148013159,1352CK-th Not Divisible by n,,Ahemd_Ajajeh,"['binary search', 'math']",1200.0,,,,,
148013158,534BCovered Path,957.0,Matveyko,"['dp', 'greedy', 'math']",1400.0,,,,,
148013157,1642EAnonymity Is Important,1507.0,zhuoli,"['binary search', 'data structures', 'sortings']",,,,,,
148013155,68AIrrational problem,,AsteroidX,"['implementation', 'number theory']",1100.0,,,,,
148013154,265BRoadside Trees (Simplified Edition),820.0,Wrong_Answer_OnTest_1,"['greedy', 'implementation']",1000.0,,,,,
148013153,155AI_love_\%username\%,,gannahmo2001,['brute force'],800.0,,,,,
148013152,39BCompany Income Growth,,luogu_bot5,['greedy'],1300.0,,,,,
148013150,1542BPlus and Multiply,,luogu_bot2,"['constructive algorithms', 'math', 'number theory']",1500.0,,,,,
148013149,1557AEzzat and Two Subsequences,694.0,TASHFIQ_TAIF,"['brute force', 'math', 'sortings']",800.0,,,,,
148013148,443AAnton and Letters,735.0,RudrakshGargRG,"['constructive algorithms', 'implementation']",800.0,,,,,
148013146,1381A2Prefix Flip (Hard Version),1517.0,weak_child1,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0,,,,,
148013145,1635AMin Or Sum,1507.0,aayushgoyal443,"['bitmasks', 'greedy']",800.0,,,,,
148013144,1638CInversion Graph,886.0,R.Ayush777,"['data structures', 'dsu', 'graphs', 'math']",1300.0,,,,,
148013143,27ANext Test,1140.0,marvelo,"['implementation', 'sortings']",1200.0,,,,,
148013142,1635AMin Or Sum,1317.0,harshitkathuria14,"['bitmasks', 'greedy']",800.0,,,,,
148013141,459BPashmak and Flowers,411.0,blahh_blahh,"['combinatorics', 'implementation', 'sortings']",1300.0,,,,,
148013140,431ABlack Square,,mariemkaram89,['implementation'],800.0,,,,,
148013139,670D1Magic Powder - 1,932.0,Saurabh-01,"['binary search', 'brute force', 'implementation']",1400.0,,,,,
148013137,1517BMorning Jogging,893.0,vk880852,"['constructive algorithms', 'greedy', 'sortings']",1200.0,,,,,
148013136,158BTaxi,430.0,return0_,"['*special', 'greedy', 'implementation']",1100.0,,,,,
148013134,282ABit++,370.0,raunak_agarwal_,['implementation'],800.0,,,,,
148013132,1607ALinear Keyboard,,wlhtest,"['implementation', 'strings']",800.0,,,,,
148013131,1607ALinear Keyboard,,rb001,"['implementation', 'strings']",800.0,,,,,
148013130,1195CBasketball Exercise,1205.0,shahajalal,['dp'],1400.0,,,,,
148013129,577BModulo Sum,1563.0,dfzgcj,"['combinatorics', 'data structures', 'dp', 'two pointers']",1900.0,,,,,
148013127,1169BPairs,1210.0,Author1ty,"['graphs', 'implementation']",1500.0,,,,,
148013126,791ABear and Big Brother,943.0,goyal_mukund,['implementation'],800.0,,,,,
148013125,1554CMikasa,1627.0,_CoderPrakhar,"['binary search', 'bitmasks', 'greedy', 'implementation']",1800.0,,,,,
148013124,"439ADevu, the Singer and Churu, the Joker",882.0,wudoulieqi,"['greedy', 'implementation']",900.0,,,,,
148013123,1093EIntersection of Permutations,,tttyyylll,['data structures'],2400.0,,,,,
148013121,1618APolycarp and Sums of Subsequences,,DEEPAKSISODIYA07,"['math', 'sortings']",800.0,,,,,
148013120,357AGroup of Students,775.0,no-one_loves_me,"['brute force', 'greedy', 'implementation']",1000.0,,,,,
148013119,228AIs your horseshoe on the other hoof?,,harshu_2001,['implementation'],800.0,,,,,
148013118,168AWizards and Demonstration,744.0,M_Dovud,"['implementation', 'math']",900.0,,,,,
148013117,148BEscape,797.0,hmsazzad,"['implementation', 'math']",1500.0,,,,,
148013116,416AGuess a number!,1058.0,ashu_2004,"['greedy', 'implementation', 'two pointers']",1400.0,,,,,
148013115,1512FEducation,1746.0,JUBHAI,"['brute force', 'dp', 'greedy', 'implementation']",1900.0,,,,,
148013114,1133DZero Quantity Maximization,1397.0,TLU_GeoByte,"['hashing', 'math', 'number theory']",1500.0,,,,,
148013113,4BBefore an Exam,1086.0,_G.ONE_,"['constructive algorithms', 'greedy']",1200.0,,,,,
148013112,1328ADivisibility Problem,726.0,sp_2003,['math'],800.0,,,,,
148013111,1562CRings,1219.0,scau_apr,"['constructive algorithms', 'math']",1500.0,,,,,
148013110,1000FOne Occurrence,1325.0,chitrung1,"['data structures', 'divide and conquer']",2400.0,,,,,
148013108,248ACupboards,376.0,codesprinter1305,['implementation'],800.0,,,,,
148013107,652Bz-sort,912.0,mudit0712,['sortings'],1000.0,,,,,
148013106,1406BMaximum Product,1309.0,mankeswapnil0,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200.0,,,,,
148013105,1228CPrimes and Multiplication,1300.0,Kuldeep_11194,"['math', 'number theory']",1700.0,,,,,
148013104,119AEpic Game,,luogu_bot1,['implementation'],800.0,,,,,
148013103,110ANearly Lucky Number,,codetolive,['implementation'],800.0,,,,,
148013102,228AIs your horseshoe on the other hoof?,906.0,ArtinArashi,['implementation'],800.0,,,,,
148013100,25AIQ test,,newder,['brute force'],1300.0,,,,,
148013099,41ATranslation,,mirnari,"['implementation', 'strings']",800.0,,,,,
148013098,201CFragile Bridges,1107.0,shayancoder,['dp'],2000.0,,,,,
148013097,1299AAnu Has a Function,1431.0,Mehrob0108,"['brute force', 'greedy', 'math']",1500.0,,,,,
148013096,545DQueue,,AliIssat,"['greedy', 'implementation', 'sortings']",1300.0,,,,,
148013095,1632CStrange Test,2187.0,SoiMae,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600.0,,,,,
148013094,977AWrong Subtraction,914.0,priya.tiwary20,['implementation'],800.0,,,,,
148013093,1381A2Prefix Flip (Hard Version),1517.0,weak_child1,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0,,,,,
148013092,1631BFun with Even Subarrays,749.0,Akku_chmwl,"['dp', 'greedy']",1100.0,,,,,
148013091,1358APark Lighting,,miguel-merheb,"['greedy', 'math']",800.0,,,,,
148013089,719AVitya in the Countryside,,luogu_bot2,['implementation'],1100.0,,,,,
148013088,1557AEzzat and Two Subsequences,,ChetanAjay2708,"['brute force', 'math', 'sortings']",800.0,,,,,
148013086,224BArray,3115.0,Vercingetorix,"['bitmasks', 'implementation', 'two pointers']",1500.0,,,,,
148013085,276DLittle Girl and Maximum XOR,,zshssf01,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700.0,,,,,
148013084,1BSpreadsheet,1422.0,MasterofsnippetS,"['implementation', 'math']",1600.0,,,,,
148013082,1641DTwo Arrays,1616.0,AngelKnows,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013081,572AArrays,1150.0,AhmadAnshasi,['sortings'],900.0,,,,,
148013080,1509BTMT Document,937.0,___sahilpandey___,['greedy'],1100.0,,,,,
148013079,34AReconnaissance 2,1091.0,67_dron_67,['implementation'],800.0,,,,,
148013076,4AWatermelon,,Mohammad-AlFayad,"['brute force', 'math']",800.0,,,,,
148013075,1111CCreative Snap,1269.0,Wuedk,"['binary search', 'brute force', 'divide and conquer', 'math']",1700.0,,,,,
148013072,1641DTwo Arrays,,luogu_bot2,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013070,1549BGregor and the Pawn Game,1224.0,YashNandwana,"['dfs and similar', 'dp', 'flows', 'graph matchings', 'graphs', 'greedy', 'implementation']",800.0,,,,,
148013069,359BPermutation,,luogu_bot2,"['constructive algorithms', 'dp', 'math']",1400.0,,,,,
148013067,1614BDivan and a New Project,933.0,lzj181134,"['constructive algorithms', 'sortings']",1000.0,,,,,
148013066,1339BSorted Adjacent Differences,1291.0,thisabhijeet,"['constructive algorithms', 'sortings']",1200.0,,,,,
148013065,479CExams,1145.0,kaam_karo_faad_do,"['greedy', 'sortings']",1400.0,,,,,
148013064,1203D1Remove the Substring (easy version),1420.0,no_rules,"['greedy', 'implementation']",1600.0,,,,,
148013063,285ASlightly Decreasing Permutations,1022.0,lavi.goyal.eee20,"['greedy', 'implementation']",1100.0,,,,,
148013062,1634AReverse and Concatenate,1106.0,DOBO,"['greedy', 'strings']",800.0,,,,,
148013061,550CDivisibility by Eight,1302.0,_Gilligan_,"['brute force', 'dp', 'math']",1500.0,,,,,
148013060,1633DMake Them Equal,1409.0,Phoenixx01,"['dp', 'greedy']",1600.0,,,,,
148013059,1548AWeb of Lies,1256.0,yet_to_be_red,"['brute force', 'graphs', 'greedy']",1400.0,,,,,
148013058,1527CSequence Pair Weight,1323.0,ss497254,"['hashing', 'implementation', 'math']",1600.0,,,,,
148013057,1000FOne Occurrence,1325.0,chitrung1,"['data structures', 'divide and conquer']",2400.0,,,,,
148013056,366DDima and Trap Graph,1245.0,__Serendipity,"['binary search', 'data structures', 'dfs and similar', 'dsu', 'shortest paths', 'two pointers']",2000.0,,,,,
148013055,1299AAnu Has a Function,1431.0,Mehrob0108,"['brute force', 'greedy', 'math']",1500.0,,,,,
148013053,1381A2Prefix Flip (Hard Version),1271.0,Thomas_Michael_Shelby,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700.0,,,,,
148013052,515ADrazil and Date,372.0,bl4ckfr0zt,['math'],1000.0,,,,,
148013051,1642AHard Way,934.0,Orn0,['geometry'],,,,,,
148013050,339AHelpful Maths,,neetushaky7,"['greedy', 'implementation', 'sortings', 'strings']",800.0,,,,,
148013048,1635CDifferential Sorting,1147.0,Ajayjeena,"['constructive algorithms', 'greedy']",1200.0,,,,,
148013047,1476AK-divisible Sum,1090.0,shivkant_chauhan,"['binary search', 'constructive algorithms', 'greedy', 'math']",1000.0,,,,,
148013045,1637CAndrew and Stones,1534.0,shibanjiiu,"['greedy', 'implementation']",1200.0,,,,,
148013044,492AVanya and Cubes,832.0,firdavs_002,['implementation'],800.0,,,,,
148013043,4AWatermelon,,yonatan.njoto,"['brute force', 'math']",800.0,,,,,
148013042,1494AABC String,709.0,darth_jedi_16,"['bitmasks', 'brute force', 'implementation']",900.0,,,,,
148013041,1571BEpic Novel,1410.0,Chiho,"['*special', 'math']",1300.0,,,,,
148013040,368BSereja and Suffixes,,bkifhr8,"['data structures', 'dp']",1100.0,,,,,
148013039,276BLittle Girl and Game,,zshssf01,"['games', 'greedy']",1300.0,,,,,
148013037,1618CPaint the Array,849.0,samO2I1,['math'],1100.0,,,,,
148013036,59AWord,,Pranav2442,"['implementation', 'strings']",800.0,,,,,
148013035,1641DTwo Arrays,,luogu_bot5,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013034,1635CDifferential Sorting,1074.0,Sineme,"['constructive algorithms', 'greedy']",1200.0,,,,,
148013032,118BPresent from Lena,1022.0,lavi.goyal.eee20,"['constructive algorithms', 'implementation']",1000.0,,,,,
148013028,1641DTwo Arrays,,luogu_bot1,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013026,1389BArray Walk,1338.0,Salim_jnu,"['brute force', 'dp', 'greedy']",1600.0,,,,,
148013027,1299AAnu Has a Function,1431.0,Mehrob0108,"['brute force', 'greedy', 'math']",1500.0,,,,,
148013024,227BEffective Approach,,princeDanger,['implementation'],1100.0,,,,,
148013021,1495BLet's Go Hiking,1626.0,mayankfrost,"['games', 'greedy']",1900.0,,,,,
148013020,1623ARobot Cleaner,,NathanRL,"['brute force', 'implementation', 'math']",800.0,,,,,
148013016,"1582DVupsen, Pupsen and 0",1179.0,0432manjot,"['constructive algorithms', 'math']",1600.0,,,,,
148013013,665EBeautiful Subarrays,,bkifhr10,"['data structures', 'divide and conquer', 'strings', 'trees']",2100.0,,,,,
148013012,68AIrrational problem,,AsteroidX,"['implementation', 'number theory']",1100.0,,,,,
148013010,1256APayment Without Change,876.0,tamimsall,['math'],1000.0,,,,,
148013009,1581BDiameter of Graph,953.0,suryanshsisodia9999,"['constructive algorithms', 'graphs', 'greedy', 'math']",1200.0,,,,,
